Nazwa_Obrazu,ID_Komorki,Pole_Powierzchni_px,Srodek_X,Srodek_Y,Kolowatosc_0_1,Srednica_Ekwiwalentna_px
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,30,752,240.77,442.62,0.8822,30.94
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,31,786,98.91,87.92,0.8259,31.63
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,32,592,14.37,248.64,0.9296,27.45
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,33,976,143.46,44.07,0.8796,35.25
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,34,788,256.13,95.65,0.8997,31.68
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,35,691,305.03,366.72,0.8277,29.66
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,36,1081,51.66,122.19,0.7718,37.1
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,37,635,298.63,487.8,0.8731,28.43
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,38,1987,179.42,317.06,0.4159,50.3
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,39,618,533.0,166.6,0.9426,28.05
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,40,747,405.37,283.45,0.9263,30.84
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,41,823,566.29,456.26,0.9048,32.37
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,42,334,503.18,512.84,0.7194,20.62
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,43,870,377.08,489.3,0.8523,33.28
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,44,712,316.21,48.78,0.8569,30.11
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,45,611,517.21,260.28,0.8021,27.89
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,46,903,639.92,499.13,0.8282,33.91
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,47,854,673.72,422.53,0.9432,32.97
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,48,795,442.49,113.3,0.9433,31.82
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,49,727,324.24,176.68,0.8394,30.42
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,50,642,604.62,242.7,0.9544,28.59
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,51,964,330.11,90.02,0.8498,35.03
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,52,338,10.36,420.59,0.9709,20.74
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,53,728,381.05,122.74,0.8923,30.45
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,54,562,12.81,359.51,0.8825,26.75
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,55,705,497.51,483.74,0.8049,29.96
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,56,604,519.4,317.68,0.8885,27.73
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,57,782,566.51,92.16,0.731,31.55
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,58,699,225.03,42.3,0.9495,29.83
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,59,718,625.92,156.98,0.8368,30.24
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,60,824,276.26,292.9,0.9042,32.39
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,61,1458,427.4,327.59,0.6573,43.09
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,62,691,321.01,228.87,0.9135,29.66
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,63,676,121.11,323.0,0.79,29.34
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,64,831,309.96,322.97,0.922,32.53
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,65,696,213.19,503.03,0.957,29.77
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,66,555,75.33,257.04,0.9315,26.58
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,67,638,121.91,158.91,0.9435,28.5
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,68,1101,438.45,412.29,0.921,37.44
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,69,1134,92.38,20.09,0.9307,38.0
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,70,720,76.06,377.16,0.9166,30.28
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,71,789,418.11,160.38,0.8834,31.7
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,72,663,207.88,253.25,0.8897,29.05
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,73,802,504.69,385.08,0.8956,31.96
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,74,660,233.19,331.59,0.9254,28.99
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,75,735,484.38,344.38,0.9202,30.59
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,76,516,664.48,27.88,0.8431,25.63
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,77,740,493.5,74.91,0.8822,30.7
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,78,861,363.29,342.29,0.8313,33.11
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,79,636,477.38,142.34,0.8853,28.46
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,80,222,691.43,117.43,0.622,16.81
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,81,1703,27.92,305.18,0.7323,46.57
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,82,551,594.28,200.62,0.9145,26.49
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,83,589,165.64,244.04,0.8001,27.38
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,84,1039,33.84,502.41,0.9143,36.37
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,85,532,547.74,65.44,0.9622,26.03
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,86,1847,132.84,489.66,0.5606,48.49
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,87,645,439.97,231.15,0.9418,28.66
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,88,598,369.57,11.86,0.8471,27.59
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,89,645,575.21,257.66,0.8569,28.66
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,90,581,654.48,92.15,0.9568,27.2
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,91,845,195.85,184.52,0.751,32.8
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,92,581,117.99,276.25,0.8334,27.2
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,93,678,491.89,220.01,0.939,29.38
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,94,643,559.05,371.96,0.9043,28.61
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,95,415,246.86,508.87,0.9135,22.99
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,96,628,550.25,503.46,0.8487,28.28
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,97,410,685.95,25.56,0.883,22.85
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,98,760,568.57,411.72,0.8661,31.11
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,99,443,179.44,404.31,0.8533,23.75
IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,100,452,537.28,410.21,0.9409,23.99
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,1,1141,467.61,456.93,0.8317,38.12
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,2,497,530.82,513.31,0.4527,25.16
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,3,646,80.9,272.49,0.8104,28.68
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,4,1868,272.94,100.59,0.4895,48.77
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,5,821,202.68,190.41,0.8335,32.33
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,6,795,118.58,193.55,0.878,31.82
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,7,839,78.21,78.39,0.8833,32.68
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,8,622,181.9,436.41,0.8467,28.14
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,9,792,282.88,263.75,0.7221,31.76
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,10,887,98.33,412.28,0.8966,33.61
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,11,984,177.73,59.52,0.9461,35.4
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,12,755,619.74,197.6,0.9148,31.0
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,13,988,540.29,441.21,0.7387,35.47
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,14,905,546.81,329.82,0.8959,33.95
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,15,861,551.4,119.74,0.8523,33.11
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,16,692,245.37,356.69,0.8932,29.68
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,17,430,468.86,4.79,0.549,23.4
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,18,937,476.16,353.89,0.8152,34.54
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,19,559,321.21,437.7,0.7215,26.68
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,20,804,324.13,138.61,0.8249,32.0
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,21,1015,665.48,155.55,0.9277,35.95
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,22,821,158.14,238.23,0.905,32.33
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,23,825,529.59,281.52,0.8152,32.41
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,24,574,380.17,29.47,0.8708,27.03
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,25,953,306.86,288.64,0.8504,34.83
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,26,679,93.02,231.56,0.9177,29.4
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,27,734,153.57,328.88,0.8611,30.57
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,28,571,40.49,442.02,0.8381,26.96
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,29,1501,438.29,126.98,0.8694,43.72
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,30,933,71.17,157.84,0.8458,34.47
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,31,701,684.25,104.19,0.8285,29.88
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,32,745,227.74,403.68,0.9346,30.8
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,33,781,617.04,303.68,0.8625,31.53
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,34,601,59.94,312.29,0.8409,27.66
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,35,1002,658.93,405.38,0.786,35.72
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,36,633,187.4,292.68,0.9361,28.39
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,37,1332,515.24,72.93,0.9131,41.18
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,38,711,618.81,348.96,0.8615,30.09
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,39,867,267.87,202.33,0.862,33.22
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,40,858,565.46,407.58,0.933,33.05
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,41,746,42.84,342.87,0.9082,30.82
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,42,614,9.75,310.45,0.8511,27.96
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,43,504,389.0,485.41,0.9767,25.33
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,44,996,494.89,423.49,0.8411,35.61
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,45,768,327.16,366.94,0.8283,31.27
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,46,827,603.5,499.34,0.8323,32.45
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,47,799,111.75,101.38,0.8808,31.9
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,48,780,198.25,19.56,0.9281,31.51
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,49,1581,533.73,186.52,0.9519,44.87
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,50,643,582.37,71.74,0.8543,28.61
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,51,663,337.15,60.39,0.8916,29.05
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,52,776,355.32,284.77,0.9557,31.43
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,53,734,614.32,408.3,0.904,30.57
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,54,607,105.22,356.26,0.8617,27.8
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,55,225,690.85,324.38,0.6946,16.93
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,56,772,229.85,127.91,0.9508,31.35
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,57,1083,459.85,262.02,0.7854,37.13
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,58,895,431.12,493.57,0.859,33.76
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,59,761,372.05,208.55,0.9594,31.13
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,60,562,42.27,405.45,0.9132,26.75
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,61,834,282.59,26.34,0.9069,32.59
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,62,534,628.97,15.31,0.845,26.08
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,63,550,409.28,44.1,0.8888,26.46
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,64,614,150.55,482.54,0.8698,27.96
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,65,571,92.54,494.98,0.8938,26.96
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,66,626,286.99,420.38,0.7315,28.23
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,67,879,403.41,445.02,0.8183,33.45
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,68,602,679.28,376.98,0.8725,27.69
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,69,551,355.22,368.48,0.8904,26.49
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,70,410,342.37,508.92,0.8642,22.85
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,71,729,675.64,454.37,0.919,30.47
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,72,1017,633.65,439.7,0.6926,35.98
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,73,487,285.45,502.24,0.8046,24.9
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,74,530,361.59,426.35,0.8612,25.98
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,75,226,42.37,474.3,0.9398,16.96
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,76,990,414.27,365.73,0.8593,35.5
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,77,336,18.74,468.89,1.0,20.68
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,78,641,384.28,87.47,0.8217,28.57
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,79,552,254.14,472.1,0.8621,26.51
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,80,163,531.57,3.77,0.7534,14.41
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,81,435,577.05,11.46,0.9031,23.53
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,82,427,441.1,312.41,0.6548,23.32
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,83,1284,147.65,151.56,0.7215,40.43
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,84,877,196.87,496.98,0.5879,33.42
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,85,124,241.98,2.7,0.7211,12.57
IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,86,417,690.75,284.41,0.3843,23.04
IXMtest_N15_s8_w16DBEFA45-FE5A-4233-A1B9-89CA8CF81FB8.tif,1,813,679.29,87.73,0.7309,32.17
IXMtest_N15_s8_w16DBEFA45-FE5A-4233-A1B9-89CA8CF81FB8.tif,2,598,37.6,510.17,0.6878,27.59
IXMtest_N15_s8_w16DBEFA45-FE5A-4233-A1B9-89CA8CF81FB8.tif,3,1053,187.81,424.92,0.7409,36.62
IXMtest_N15_s8_w16DBEFA45-FE5A-4233-A1B9-89CA8CF81FB8.tif,4,292,587.5,160.61,0.9355,19.28
IXMtest_N15_s8_w16DBEFA45-FE5A-4233-A1B9-89CA8CF81FB8.tif,5,751,166.52,450.5,0.8079,30.92
IXMtest_N15_s8_w16DBEFA45-FE5A-4233-A1B9-89CA8CF81FB8.tif,6,589,13.16,324.89,0.8964,27.38
IXMtest_N15_s8_w16DBEFA45-FE5A-4233-A1B9-89CA8CF81FB8.tif,7,455,164.82,510.01,0.7938,24.07
IXMtest_N15_s8_w16DBEFA45-FE5A-4233-A1B9-89CA8CF81FB8.tif,8,341,450.11,5.22,0.708,20.84
IXMtest_N15_s8_w16DBEFA45-FE5A-4233-A1B9-89CA8CF81FB8.tif,9,640,404.05,405.18,0.6738,28.55
IXMtest_N15_s8_w16DBEFA45-FE5A-4233-A1B9-89CA8CF81FB8.tif,10,1370,106.77,142.5,0.8277,41.77
IXMtest_N15_s8_w16DBEFA45-FE5A-4233-A1B9-89CA8CF81FB8.tif,11,664,31.25,135.29,0.7916,29.08
IXMtest_N15_s8_w16DBEFA45-FE5A-4233-A1B9-89CA8CF81FB8.tif,12,654,364.89,300.33,0.735,28.86
IXMtest_N15_s8_w16DBEFA45-FE5A-4233-A1B9-89CA8CF81FB8.tif,13,913,70.22,483.07,0.8228,34.09
IXMtest_N15_s8_w16DBEFA45-FE5A-4233-A1B9-89CA8CF81FB8.tif,14,861,450.32,433.29,0.6681,33.11
IXMtest_N15_s8_w16DBEFA45-FE5A-4233-A1B9-89CA8CF81FB8.tif,15,786,85.15,30.89,0.8974,31.63
IXMtest_N15_s8_w16DBEFA45-FE5A-4233-A1B9-89CA8CF81FB8.tif,16,706,321.43,252.14,0.8417,29.98
IXMtest_N15_s8_w16DBEFA45-FE5A-4233-A1B9-89CA8CF81FB8.tif,17,880,574.55,260.39,0.801,33.47
IXMtest_N15_s8_w16DBEFA45-FE5A-4233-A1B9-89CA8CF81FB8.tif,18,121,3.63,56.02,0.9277,12.41
IXMtest_N15_s8_w16DBEFA45-FE5A-4233-A1B9-89CA8CF81FB8.tif,19,725,228.84,224.83,0.8028,30.38
IXMtest_N15_s8_w16DBEFA45-FE5A-4233-A1B9-89CA8CF81FB8.tif,20,969,444.01,308.98,0.909,35.13
IXMtest_N15_s8_w16DBEFA45-FE5A-4233-A1B9-89CA8CF81FB8.tif,21,953,292.17,359.76,0.8813,34.83
IXMtest_N15_s8_w16DBEFA45-FE5A-4233-A1B9-89CA8CF81FB8.tif,22,778,282.36,447.75,0.8965,31.47
IXMtest_N15_s8_w16DBEFA45-FE5A-4233-A1B9-89CA8CF81FB8.tif,23,686,147.94,325.09,0.8961,29.55
IXMtest_N15_s8_w16DBEFA45-FE5A-4233-A1B9-89CA8CF81FB8.tif,24,971,577.05,325.24,0.9055,35.16
IXMtest_N15_s8_w16DBEFA45-FE5A-4233-A1B9-89CA8CF81FB8.tif,25,945,496.79,292.69,0.9047,34.69
IXMtest_N15_s8_w16DBEFA45-FE5A-4233-A1B9-89CA8CF81FB8.tif,26,1292,326.91,328.96,0.6133,40.56
IXMtest_N15_s8_w16DBEFA45-FE5A-4233-A1B9-89CA8CF81FB8.tif,27,1057,191.7,315.59,0.8792,36.69
IXMtest_N15_s8_w16DBEFA45-FE5A-4233-A1B9-89CA8CF81FB8.tif,28,1139,576.69,101.27,0.8535,38.08
IXMtest_N15_s8_w16DBEFA45-FE5A-4233-A1B9-89CA8CF81FB8.tif,29,749,544.43,230.1,0.8929,30.88
IXMtest_N15_s8_w16DBEFA45-FE5A-4233-A1B9-89CA8CF81FB8.tif,30,707,322.37,496.48,0.7983,30.0
IXMtest_N15_s8_w16DBEFA45-FE5A-4233-A1B9-89CA8CF81FB8.tif,31,767,410.63,478.41,0.8526,31.25
IXMtest_N15_s8_w16DBEFA45-FE5A-4233-A1B9-89CA8CF81FB8.tif,32,239,688.47,479.86,0.8237,17.44
IXMtest_N15_s8_w16DBEFA45-FE5A-4233-A1B9-89CA8CF81FB8.tif,33,734,270.81,504.9,0.8364,30.57
IXMtest_N15_s8_w16DBEFA45-FE5A-4233-A1B9-89CA8CF81FB8.tif,34,756,137.15,272.47,0.8403,31.03
IXMtest_N15_s8_w16DBEFA45-FE5A-4233-A1B9-89CA8CF81FB8.tif,35,645,16.42,16.64,0.8484,28.66
IXMtest_N15_s8_w16DBEFA45-FE5A-4233-A1B9-89CA8CF81FB8.tif,36,846,615.07,57.93,0.9159,32.82
IXMtest_N15_s8_w16DBEFA45-FE5A-4233-A1B9-89CA8CF81FB8.tif,37,1095,623.35,427.24,0.8868,37.34
IXMtest_N15_s8_w16DBEFA45-FE5A-4233-A1B9-89CA8CF81FB8.tif,38,754,27.39,64.94,0.9685,30.98
IXMtest_N15_s8_w16DBEFA45-FE5A-4233-A1B9-89CA8CF81FB8.tif,39,683,295.5,396.49,0.7682,29.49
IXMtest_N15_s8_w16DBEFA45-FE5A-4233-A1B9-89CA8CF81FB8.tif,40,867,640.48,106.71,0.8951,33.22
IXMtest_N15_s8_w16DBEFA45-FE5A-4233-A1B9-89CA8CF81FB8.tif,41,584,9.49,260.33,0.6935,27.27
IXMtest_N15_s8_w16DBEFA45-FE5A-4233-A1B9-89CA8CF81FB8.tif,42,879,484.66,159.32,0.835,33.45
IXMtest_N15_s8_w16DBEFA45-FE5A-4233-A1B9-89CA8CF81FB8.tif,43,647,70.37,206.91,0.8961,28.7
IXMtest_N15_s8_w16DBEFA45-FE5A-4233-A1B9-89CA8CF81FB8.tif,44,975,202.66,260.28,0.8875,35.23
IXMtest_N15_s8_w16DBEFA45-FE5A-4233-A1B9-89CA8CF81FB8.tif,45,672,468.79,380.04,0.9471,29.25
IXMtest_N15_s8_w16DBEFA45-FE5A-4233-A1B9-89CA8CF81FB8.tif,46,654,367.63,370.7,0.8751,28.86
IXMtest_N15_s8_w16DBEFA45-FE5A-4233-A1B9-89CA8CF81FB8.tif,47,743,522.08,471.03,0.9002,30.76
IXMtest_N15_s8_w16DBEFA45-FE5A-4233-A1B9-89CA8CF81FB8.tif,48,690,555.61,16.58,0.9213,29.64
IXMtest_N15_s8_w16DBEFA45-FE5A-4233-A1B9-89CA8CF81FB8.tif,49,993,486.18,247.32,0.9433,35.56
IXMtest_N15_s8_w16DBEFA45-FE5A-4233-A1B9-89CA8CF81FB8.tif,50,457,373.14,510.28,0.8964,24.12
